Name,Type,Latitude,Longitude
"Government Homoeo Dispensary, Azhikode",Hospital,11.9207693,75.3351064
medi care hospital,Hospital,12.0438031,75.4282861
Irivery Medical Center,Hospital,11.9150228,75.4569047
Co-operative Hospital Koothuparamba,Hospital,11.8325189,75.5682506
"Primary health centre, Peringalam",Hospital,11.7192643,75.5862125
"Primary Health Centre, Chapparappadavu",Hospital,12.1205805,75.3976879
"24x7 Primary Health Centre, Koottumughm",Hospital,12.0525605,75.5306558
"Primary Health Centre, Kadachira",Hospital,11.8342899,75.4577275
"Primary Health Centre, Pallikkunnu",Hospital,11.8833612,75.3438158
phc pappinseri,Hospital,11.9479689,75.3549086
Family Health Centre,Hospital,12.0834914,75.2363728
"ayush phc homeo, muzhapilangad",Hospital,11.7974402,75.4518901
"Primary Health Centre, Padiyoor",Hospital,12.0005206,75.6278295
"Urban Primary Health Centre, Muthathi",Hospital,12.1200965,75.2518645
"Primary Health Centre, Aralam",Hospital,11.9452828,75.7843724
"Urban Primary Health Centre,  Myhanapalli",Hospital,11.8643909,75.3977354
"homeo sispensory, kuzhimbalode",Hospital,11.8876799,75.5014219
"Government Homoeo Dispensary, Mattool",Hospital,11.9500516,75.2979243
B M hospital,Hospital,11.8965239,75.4726697
"Subcentre, Madakara",Hospital,11.9624085,75.3047641
"Homeopathic Centre, Matool",Hospital,11.9958919,75.2689066
"Ayush Primary Health Center, Ezhome",Hospital,12.0510936,75.3276506
Government Ayurveda Dispensary,Hospital,12.0390261,75.2817072
ayush phc Kanhirode Homeopathy Health Centre,Hospital,11.9182832,75.4640899
ayush homeo,Hospital,11.9402185,75.4002277
"NCD FWC Clinic, Narikod",Hospital,12.0519596,75.3332338
"Government homeo dispencery, Sristha",Hospital,12.0524906,75.2865934
"N R H M ayurveda primary health centre, Cheruthazham",Hospital,12.0649088,75.2612478
"Vaidyanilayam, Pilathara",Hospital,12.0847017,75.2670079
"Keshava theeram Ayurveda hospital, Purachery",Hospital,12.100978,75.2525409
phc alakode,Hospital,12.2136636,75.4584645
phc Chapparapadavu,Hospital,12.1292622,75.4064257
"phc,chittariparamb",Hospital,11.8441136,75.6077608
ESI Dispensary Mangattuparambu,Hospital,11.9919084,75.3720642
Urban PHC,Hospital,12.1297063,75.2033614
Urban PHC Vellur,Hospital,12.1295578,75.2159001
"fhc,eramam kuttur",Hospital,12.1529745,75.3044938
Ayurveda tribal Hospital,Hospital,12.0011487,75.7552522
Ayurveda phc aralam,Hospital,11.9691091,75.7809208
"Ayurveda phc, Udayagiri",Hospital,12.2294353,75.4824714
"ayush phc,Karthikapuram",Hospital,12.2290828,75.4830591
"Ayush Homoeopathic Multi Speciality Clinic,kankil alapadamba",Hospital,12.1586789,75.2211235
Public Health Centre,Hospital,11.8297586,75.5882143
BMH Gimcare Hospital,Hospital,11.8393422,75.4279726
"ayurvedic dispensory,malur",Hospital,11.887595,75.6346297
"Kappad,Chelora Ayush PHC",Hospital,11.8818494,75.4300781
Ramachandran Hospital,Hospital,11.9047113,75.3504945
RISHI Ayurveda Hospital,Hospital,11.8825895,75.3739368
"Ayurveda Dispensary ,chalad",Hospital,11.8805604,75.3551009
West Coast Hospital,Hospital,11.8662192,75.3648668
"Homeo Dispensary ,pallipram",Hospital,11.8997954,75.4005179
AMrutham Ayurvedic Hospital,Hospital,11.8689224,75.3610074
St. Camilus Hospital Building,Hospital,11.892439647876763,75.82496273034425
Kannur District Hospital,Hospital,11.860919894135828,75.37091397914459
Elavunkal Hospital,Hospital,12.26997535122204,75.36061741571419
cherupuzha co-operative hospital,Hospital,12.26983016974039,75.35860952446271
St Sebastian's Hospital,Hospital,12.269473296477134,75.35602446064622
AKG Hospital,Hospital,11.88515194399639,75.37309564198189
Ashirvad Hospital,Hospital,11.871881878176405,75.37009183829254
Raslock Hospital,Hospital,11.871935549213024,75.37338059646801
KIMST Hospital,Hospital,11.883173048619325,75.37504850888423
Speciality Hospital,Hospital,11.873719783445518,75.38343020507888
S.M Hospital,Hospital,11.929300122658214,75.56720550986678
Aster Mims Hospital,Hospital,11.839178285197054,75.42989043370213
"Nikhil Hospital, Iritty",Hospital,11.994793641501364,75.67322358478853
Amala Multi Speciality Hospital,Hospital,11.979715197277336,75.67137231886117
Fathima Hospital,Hospital,11.877593637924877,75.37274948420489
Community Health Centre Mattannur,Hospital,11.929634752758124,75.57113036165585
Maruthayi Homeopathy hospital,Hospital,11.95066250533414,75.57270125037505
"Urban Primary Health Centre, Porora",Hospital,11.971129599999998,75.58120244999999
PHC Dharmasala,Hospital,11.98653321025508,75.37838508335268
Family Health Center Pattuvam,Hospital,12.02833442679607,75.3141938246163
"Family Health Centre, Chirakkal",Hospital,11.924005893119372,75.36380415321925
dentzz multi speciality,Hospital,11.752970523916952,75.61642087093657
"Primary health centre, Kuttiattoor",Hospital,11.958981819682274,75.47446807572675
Rihan child hospital,Hospital,12.043545824930575,75.35727408808623
Al shifa clinic,Hospital,12.040294848070271,75.36663206751744
"Government Taluk Head Quarter Hospital, Thaliparamba",Hospital,12.045427993050062,75.37678486326996
"Family Health Centre, Pattiam",Hospital,11.81388259804141,75.6256969695114
"Family Health Centre, Kottiyoor",Hospital,11.87608197123768,75.85890659877397
"Family Health Centre, Cheruthazham",Hospital,12.078827753378972,75.26578868922851
"Family Health Centre, Kankol Alapadamba",Hospital,12.179380732719029,75.24567431954512
Government Taluk hospital,Hospital,11.98603238899134,75.67266881417123
"Taluk hospital, Peringome",Hospital,12.222424340806754,75.31138058313232
"Taluk Hospital, Pazhayangadi",Hospital,12.034299848224348,75.26553719460824
"Family health centre, Thillankeri",Hospital,11.931628447298904,75.66067289512203
iritty taluk hospital,Hospital,11.984338693497197,75.55283413011215
"Family Health Centre, Muzhappilangad",Hospital,11.802480572351032,75.44422576458234
"Family Health Centre, Munderi",Hospital,11.936483847527352,75.43334405568683
"Taluk Hospital, Panoor",Hospital,11.758582137791892,75.5776371523083
PHC anjarakandy,Hospital,11.88835292625603,75.5018308970826
"Primary health care, Pattuvam",Hospital,12.028318456277724,75.3141662888119
"Primary health centre, Chuzhali",Hospital,12.061753389668011,75.45707051053657
"Family Health Centre, Eramam Kuttur",Hospital,12.1531072,75.30443304999999
"Primary Health Centre, Chalil",Hospital,11.73921985,75.49626529999999
"Primary health centre, Ettikulam",Hospital,12.015419834720396,75.20782344357038
Primary Health Centre Kunhimangalam,Hospital,12.08344752319513,75.23625908523023
"Family Health Centre, Ramanthali",Hospital,12.064285604371792,75.19832650721837
"Primary Health Centre, Alakkad",Hospital,12.13152368779949,75.35602932561301
"Primary health centre, Kuttiattor",Hospital,11.969236698871963,75.49180447183309
"Primary health centre, Kolachery",Hospital,11.946081700281397,75.41527330258228
"Primary Health Centre, Pampuruthy",Hospital,11.964970105449003,75.38538257354685
"Primary health centre, Eruvessy",Hospital,12.069935989084705,75.56194698210696
Primary Health Centre Angadikadavu,Hospital,12.030843255146712,75.7440018496495
"Family Health Centre, Elayavoor",Hospital,11.892828214670526,75.39968909064602
"Primary Health Centre, Ezhome",Hospital,12.045757720108918,75.30295474543593
"Family Health Centre, Anjarakandy",Hospital,11.899365101062129,75.50285354215136
"Primary health centre, Peralassery",Hospital,11.857654882093064,75.46154336325408
"Family Health Centre, Mokeri",Hospital,11.792114521836751,75.57983764022991
"24×7 Primary Health Centre, Cherykunnu",Hospital,11.988809899999998,75.3054709
medayil clinic,Hospital,12.08097455,75.24132220000001
"Community health centre, Oduvallithattu",Hospital,12.13728674834711,75.44055309418292
"Community Health Centre, Pappinisseri",Hospital,11.947981308334423,75.35493113072835
"Community Health Centre, Azhikode",Hospital,11.918524307284532,75.33448660603935
"Primary Health Centre, Mattool",Hospital,11.966849477337574,75.28766183865406
"24×7 Primary health centre, Kelakam",Hospital,11.900157783630531,75.81313644636244
"24×7 Primary health centre, koodali",Hospital,11.922790863129082,75.48017865382229
"24×7 Primary health centre, Udayagiri",Hospital,12.23641307821302,75.48272391492716
"24×7 Primary health centre, Naduvil",Hospital,12.122890600749969,75.48018440197005
"24×7 Primary health centre, Parassinikadavu",Hospital,11.984391827512107,75.4008157932922
Govt. Tribal dispensary Kannavam,Hospital,11.820576015371088,75.66009507644284
Primary Health Centre Vengad,Hospital,11.873134221997278,75.5053431365178
Primary Health Centre Dharmadam,Hospital,11.78020613659563,75.46901919131237
"Primary Health Centre, Puzhathi",Hospital,11.90338438854287,75.38209900768227
"Community Health Center, Oduvallithattu",Hospital,12.137131089683615,75.44063312598801
"Primary Health centre, Mangattidam",Hospital,11.8644025112554,75.54402186158347
"Primary health centre, Kanichar",Hospital,11.881092001894356,75.76811306733826
"Primary health centre, Chengalayi",Hospital,12.044486722211849,75.49071672427478
"Primary Health Centre, Peruva",Hospital,11.837871,75.71745655
"Primary health centre, Karikkottakari",Hospital,12.000910875860177,75.75503619104813
"Primary health centre, Vallithodu",Hospital,12.03899406538347,75.71569885814934
"Primary Health Centre, Kodiyeri",Hospital,11.745897915445708,75.53078952441179
"Primary health centre, Keezhalloor",Hospital,11.930656333187263,75.51783916180085
"Primary health centre, Chapparapadavu",Hospital,12.125889487060808,75.41223730545104
"Primary Health Centre, Maloor",Hospital,11.890611428401778,75.6768900615239
"Primary health centre, Kalliasseri",Hospital,11.97633365713206,75.36478979414257
"Family Health Centre, Kottayam Malabar",Hospital,11.800408623717026,75.5351244332323
"Fisheries Primary Health Centre, Puthiyangadi",Hospital,12.016686449999998,75.24261704999999
"Primary health centre, Kadachira",Hospital,11.833723376263077,75.44613166503183
"Primary Health Centre, Trippangottoor",Hospital,11.74126137472821,75.61757969145023
"Primary Health Centre, Kannapuram",Hospital,11.990109526526313,75.3276150939547
Darul hasanath hospital,Hospital,11.942514249166528,75.38957384353948
"Mukunda Hospital, Payyanur",Hospital,12.107824716509857,75.21315482023147
Primary Health Cenre Vallithodu,Hospital,11.967835116917986,75.35271024631439
"Primary Health Centre, Dharmadam",Hospital,11.779718831768829,75.47345544446247
Thaliparamba nursing home,Hospital,12.045961854463249,75.36958824515315
"Primary health centre, Chelora",Hospital,11.900183386743404,75.43111938437539
"Primary Health Centre, Chittariparamba",Hospital,11.855835734011857,75.65691191621484
Primary health centre Kudiyanmala,Hospital,12.142418085728078,75.55147497605608
Primary health centre Alacode(Manakadavu),Hospital,12.223270946721682,75.5020393816533
Primary Health Centre Cherukunnu (Punnachery),Hospital,12.001438984650648,75.28730910297577
Primary health centre Edakkad,Hospital,11.867651039854971,75.43123449150727
Primary Health Centre Panniyannur,Hospital,11.744193871094431,75.55962856844499
"Urban family health centre, Koovode",Hospital,12.018425890498104,75.36114702833392
Taliparamba Taluk Ayurveda Hospital,Hospital,12.017315570658988,75.36080337027163
Koyili Hospital,Hospital,11.887176022917467,75.3709148892702
AKG New Block,Hospital,11.885527722400168,75.37301090943643
"Anamaya Medical Institute, Payyanur",Hospital,12.119798802153312,75.20885748327437
Community Health center kootumugham,Hospital,12.052990186705584,75.53479726967086
Sreyas hospital,Hospital,11.786808789716131,75.5308606801211
chokli medical hospital parking ground,Hospital,11.725542926488632,75.55774080534529
E K Nayanar Memorial Government Hospital for Mother & Children,Hospital,11.991889229896229,75.38836317236053
Malabar Cancer Centre,Hospital,11.749313471000164,75.52362043200601
govt ayurvedha hospital thavam,Hospital,12.01054391675562,75.27956204930612
"Primary Health Centre, Pariyaram",Hospital,12.062545624178172,75.32685330462498
Government Homoeo Dispensary,Hospital,11.88941297590487,75.3622940066422
Community Health Centre Iriveri,Hospital,11.889521375633212,75.470397891128
Community Health Centre Iriveri,Hospital,11.889562442654526,75.47041433747893
"Primary Health Centre, Kolachery",Hospital,11.946417983596156,75.41522347874394
HNC Hospital,Hospital,11.92761874618839,75.57146003697659
"Government Medical College Hospital,Kannur",Hospital,12.073703514744816,75.29299041540679
"Primary Health Centre, Kadannalally",Hospital,12.113975372885836,75.29032236233412
"Primary health centre, Eruvessy",Hospital,12.084828209200056,75.56242140349714
"Primary health cetre, Edakkad",Hospital,11.865815880052164,75.43043476349305
"Family Health Centre, Ulikkal",Hospital,12.06526855,75.66528505000001
"Primary Health Centre, Chandanakampara",Hospital,12.106792205639753,75.60847486316875
"Taluk Hospital, Pazhayangadi",Hospital,12.034444683751692,75.26550174088106
Government Homeo Dispensary Malur,Hospital,11.8907045,75.64735235
"Primary Health Centre, Eranholi",Hospital,11.776614824688131,75.51200103455045
Rajiv Gandhi Co-Operative Hospital,Hospital,12.0395588,75.51104004999999
"Government Ayurveda Hospital, Payyanur",Hospital,12.12892885974414,75.21597835341785
"Taluk Government Hospital, Payyanur",Hospital,12.114491477856497,75.21059502234405
"P R Ramavarmaraja Memorial Co-operative Hospital, Alakode",Hospital,12.193009517442489,75.4685783070193
"Government Homeo Dispensary, Kottiyoor",Hospital,11.876991922392682,75.85252600694112
Aanjaneyam Ayurvedic Hospital,Hospital,12.260929050266098,75.34499513075289
"Primary Health Centre, Muzhakunnu",Hospital,11.93193937161082,75.71188480220927
"Primary Health Centre, Keezhpally",Hospital,11.976199398502056,75.77423216846822
Govt Homeo dispensery,Hospital,12.127546981645796,75.25849319522507
Anamaya Hospital,Hospital,12.116490698844514,75.20969229540972
"Family Health Center, Kalliasseri",Hospital,11.97633365713206,75.36478979414257
"Primary Health Centre, Kurumathur",Hospital,12.02329610958762,75.4076721915386
"Family Health Centre, Pulingome",Hospital,12.291070850000002,75.40661470000002
"Taluk Headquarters Hospital, Kuthuparamba",Hospital,11.8281184507015,75.56417895476024
"General Hospital, Thalassery",Hospital,11.747440145692051,75.4868280219954
"District TB Centre, Kannur",Hospital,11.892470446878464,75.37073247432382
"Taluk Head Quarter Hospital, Peravoor",Hospital,11.903034270265318,75.7332464923008
Government Ayurveda Dispensary Chembukavu;Govt. Ayurveda PHC,Hospital,11.828187050000002,75.73669225000002
Attadappa Dispensary,Hospital,11.865992114383976,75.43035063170497
CH center,Hospital,11.7465612,75.52618865
St.Camillus Hospital,Hospital,11.8891979,75.82886995000001
Primary Health Centre,Hospital,11.953537186091404,75.58368687339639
TNH Mom and child care,Hospital,12.04494175,75.37606764999998
Kannur Medical College,Hospital,11.875564457175168,75.49769563165098
BMH Kannur,Hospital,11.839359374245763,75.42769739722121
Community Health Center,Hospital,12.233175622315986,75.52277233531055
Irritty Police Station,Police,11.9953421,75.6798494
"Police Station, Dharmadam",Police,11.7747051,75.4661058
Thalassery police station,Police,11.7497197,75.4857798
Thalassery traffic Police Station,Police,11.747819,75.4886629
payambalam police control room,Police,11.8702119,75.3535649
"Police Station, Kolavaloor",Police,11.7662054,75.6251083
"Police Station, Panoor",Police,11.7594915,75.5832121
"Police Station, Peravoor",Police,11.8997077,75.7305727
"Police Station, Chokli",Police,11.7225283,75.5634687
"Police Station, Kelakam",Police,11.8953973,75.8084309
"Police Station, Aralam",Police,11.9717648,75.7819458
"Police Station, Marrakarkandy, Kannur City",Police,11.8583099,75.3932925
"police station, New Mahe",Police,11.7326259,75.5267789
"Police Station, Kadirur",Police,11.7816387,75.5346671
"Police Station, Kannur Town",Police,11.8738907,75.3709776
"Police Station, Kannavam",Police,11.8442804,75.6594821
"Police Station, Mattannur",Police,11.9311776,75.5703149
"Police Station, Muzhakkunnu",Police,11.936909,75.7073275
"Police Station, Pariyaram",Police,12.0692295,75.2958947
"Police Station, Sreekandapuram",Police,12.0460428,75.506019
"Police Station, Payyavoor",Police,12.0435848,75.5828361
"Police Station, Kudiyanmala",Police,12.1426351,75.5509442
"Police Station, Edakkad",Police,11.8032489,75.4461858
Kerala Railway Police Kannur,Police,11.8711661,75.3684363
Office of Circle Inspector of Police,Police,11.831856681030349,75.56597100071056
